,only_gen_code,question,ref_code,test_asserts,gen_code,time
451,"
def combinations_list(list1):
    result = []
    for i in range(len(list1)):
        for j in range(i+1, len(list1)):
            result.append([list1[i], list1[j]])
    return result
",Write a function to find all possible combinations of the elements of a given list.,"def combinations_list(list1):
    if len(list1) == 0:
        return [[]]
    result = []
    for el in combinations_list(list1[1:]):
        result += [el, el+[list1[0]]]
    return result","[""assert combinations_list(['orange', 'red', 'green', 'blue'])==[[], ['orange'], ['red'], ['red', 'orange'], ['green'], ['green', 'orange'], ['green', 'red'], ['green', 'red', 'orange'], ['blue'], ['blue', 'orange'], ['blue', 'red'], ['blue', 'red', 'orange'], ['blue', 'green'], ['blue', 'green', 'orange'], ['blue', 'green', 'red'], ['blue', 'green', 'red', 'orange']]"", ""assert combinations_list(['red', 'green', 'blue', 'white', 'black', 'orange'])==[[], ['red'], ['green'], ['green', 'red'], ['blue'], ['blue', 'red'], ['blue', 'green'], ['blue', 'green', 'red'], ['white'], ['white', 'red'], ['white', 'green'], ['white', 'green', 'red'], ['white', 'blue'], ['white', 'blue', 'red'], ['white', 'blue', 'green'], ['white', 'blue', 'green', 'red'], ['black'], ['black', 'red'], ['black', 'green'], ['black', 'green', 'red'], ['black', 'blue'], ['black', 'blue', 'red'], ['black', 'blue', 'green'], ['black', 'blue', 'green', 'red'], ['black', 'white'], ['black', 'white', 'red'], ['black', 'white', 'green'], ['black', 'white', 'green', 'red'], ['black', 'white', 'blue'], ['black', 'white', 'blue', 'red'], ['black', 'white', 'blue', 'green'], ['black', 'white', 'blue', 'green', 'red'], ['orange'], ['orange', 'red'], ['orange', 'green'], ['orange', 'green', 'red'], ['orange', 'blue'], ['orange', 'blue', 'red'], ['orange', 'blue', 'green'], ['orange', 'blue', 'green', 'red'], ['orange', 'white'], ['orange', 'white', 'red'], ['orange', 'white', 'green'], ['orange', 'white', 'green', 'red'], ['orange', 'white', 'blue'], ['orange', 'white', 'blue', 'red'], ['orange', 'white', 'blue', 'green'], ['orange', 'white', 'blue', 'green', 'red'], ['orange', 'black'], ['orange', 'black', 'red'], ['orange', 'black', 'green'], ['orange', 'black', 'green', 'red'], ['orange', 'black', 'blue'], ['orange', 'black', 'blue', 'red'], ['orange', 'black', 'blue', 'green'], ['orange', 'black', 'blue', 'green', 'red'], ['orange', 'black', 'white'], ['orange', 'black', 'white', 'red'], ['orange', 'black', 'white', 'green'], ['orange', 'black', 'white', 'green', 'red'], ['orange', 'black', 'white', 'blue'], ['orange', 'black', 'white', 'blue', 'red'], ['orange', 'black', 'white', 'blue', 'green'], ['orange', 'black', 'white', 'blue', 'green', 'red']]"", ""assert combinations_list(['red', 'green', 'black', 'orange'])==[[], ['red'], ['green'], ['green', 'red'], ['black'], ['black', 'red'], ['black', 'green'], ['black', 'green', 'red'], ['orange'], ['orange', 'red'], ['orange', 'green'], ['orange', 'green', 'red'], ['orange', 'black'], ['orange', 'black', 'red'], ['orange', 'black', 'green'], ['orange', 'black', 'green', 'red']]""]","Python Function - Write a function to find all possible combinations of the elements of a given list.
def combinations_list(list1):
    result = []
    for i in range(len(list1)):
        for j in range(i+1, len(list1)):
            result.append([list1[i], list1[j]])
    return result
",36.10592246055603
452,"
def max_subarray_product(arr):
    result = 0
    for i in range(len(arr)):
        for j in range(i, len(arr)):
            product = 1
            for k in range(i, j + 1):
                product *= arr[k]
            if product > result:
                result = product
    return result
",Write a function to find the maximum product subarray of the given array.,"def max_subarray_product(arr):
	n = len(arr)
	max_ending_here = 1
	min_ending_here = 1
	max_so_far = 0
	flag = 0
	for i in range(0, n):
		if arr[i] > 0:
			max_ending_here = max_ending_here * arr[i]
			min_ending_here = min (min_ending_here * arr[i], 1)
			flag = 1
		elif arr[i] == 0:
			max_ending_here = 1
			min_ending_here = 1
		else:
			temp = max_ending_here
			max_ending_here = max (min_ending_here * arr[i], 1)
			min_ending_here = temp * arr[i]
		if (max_so_far < max_ending_here):
			max_so_far = max_ending_here
	if flag == 0 and max_so_far == 0:
		return 0
	return max_so_far","['assert max_subarray_product([1, -2, -3, 0, 7, -8, -2]) == 112', 'assert max_subarray_product([6, -3, -10, 0, 2]) == 180 ', 'assert max_subarray_product([-2, -40, 0, -2, -3]) == 80']","Python Function - Write a function to find the maximum product subarray of the given array.
def max_subarray_product(arr):
    result = 0
    for i in range(len(arr)):
        for j in range(i, len(arr)):
            product = 1
            for k in range(i, j + 1):
                product *= arr[k]
            if product > result:
                result = product
    return result
",50.8614501953125
453,"
def check_value(dict, n):
    result = True
    for i in range(n):
        if dict[i] != dict[0]:
            result = False
    return result
",Write a function to check if all values are same in a dictionary.,"def check_value(dict, n):
    result = all(x == n for x in dict.values()) 
    return result","[""assert check_value({'Cierra Vega': 12, 'Alden Cantrell': 12, 'Kierra Gentry': 12, 'Pierre Cox': 12},10)==False"", ""assert check_value({'Cierra Vega': 12, 'Alden Cantrell': 12, 'Kierra Gentry': 12, 'Pierre Cox': 12},12)==True"", ""assert check_value({'Cierra Vega': 12, 'Alden Cantrell': 12, 'Kierra Gentry': 12, 'Pierre Cox': 12},5)==False""]","Python Function - Write a function to check if all values are same in a dictionary.
def check_value(dict, n):
    result = True
    for i in range(n):
        if dict[i] != dict[0]:
            result = False
    return result
",23.984686613082886
454,"
def drop_empty(dict1):
    result = {}
    for key, value in dict1.items():
        if value:
            result[key] = value
    return result
",Write a function to drop empty items from a given dictionary.,"def drop_empty(dict1):
  dict1 = {key:value for (key, value) in dict1.items() if value is not None}
  return dict1","[""assert drop_empty({'c1': 'Red', 'c2': 'Green', 'c3':None})=={'c1': 'Red', 'c2': 'Green'}"", ""assert drop_empty({'c1': 'Red', 'c2': None, 'c3':None})=={'c1': 'Red'}"", ""assert drop_empty({'c1': None, 'c2': 'Green', 'c3':None})=={ 'c2': 'Green'}""]","Python Function - Write a function to drop empty items from a given dictionary.
def drop_empty(dict1):
    result = {}
    for key, value in dict1.items():
        if value:
            result[key] = value
    return result
",23.217751502990723
455,"
def find_peak_util(arr, low, high, n):
    if low == high:
        return low
    mid = (low + high) // 2
    if arr[mid] > arr[mid + 1]:
        return find_peak_util(arr, low, mid, n)
    return find_peak_util(arr, mid + 1, high, n)


def find_peak(arr, n):
    result = find_peak_util(arr, 0, n - 1, n)
    return result
",Write a function to find the peak element in the given array.,"def find_peak_util(arr, low, high, n): 
	mid = low + (high - low)/2
	mid = int(mid) 
	if ((mid == 0 or arr[mid - 1] <= arr[mid]) and
		(mid == n - 1 or arr[mid + 1] <= arr[mid])): 
		return mid 
	elif (mid > 0 and arr[mid - 1] > arr[mid]): 
		return find_peak_util(arr, low, (mid - 1), n) 
	else: 
		return find_peak_util(arr, (mid + 1), high, n) 
def find_peak(arr, n): 
	return find_peak_util(arr, 0, n - 1, n) ","['assert find_peak([1, 3, 20, 4, 1, 0], 6) == 2', 'assert find_peak([2, 3, 4, 5, 6], 5) == 4', 'assert find_peak([8, 9, 11, 12, 14, 15], 6) == 5 ']","Python Function - Write a function to find the peak element in the given array.
def find_peak_util(arr, low, high, n):
    if low == high:
        return low
    mid = (low + high) // 2
    if arr[mid] > arr[mid + 1]:
        return find_peak_util(arr, low, mid, n)
    return find_peak_util(arr, mid + 1, high, n)


def find_peak(arr, n):
    result = find_peak_util(arr, 0, n - 1, n)
    return result
",79.40536522865295
456,"
def decimal_to_Octal(deciNum):
    result = ''
    while deciNum > 0:
        result = str(deciNum % 8) + result
        deciNum = deciNum // 8
    return result
",Write a python function to convert decimal number to octal number.,"def decimal_to_Octal(deciNum):
    octalNum = 0
    countval = 1;
    dNo = deciNum;
    while (deciNum!= 0):
        remainder= deciNum % 8;
        octalNum+= remainder*countval;
        countval= countval*10;
        deciNum //= 8; 
    return (octalNum)","['assert decimal_to_Octal(10) == 12', 'assert decimal_to_Octal(2) == 2', 'assert decimal_to_Octal(33) == 41']","Python Function - Write a python function to convert decimal number to octal number.
def decimal_to_Octal(deciNum):
    result = ''
    while deciNum > 0:
        result = str(deciNum % 8) + result
        deciNum = deciNum // 8
    return result
",31.36967658996582
457,"
def max_product(arr, n ):
    result = 0
    for i in range(n):
        for j in range(i+1, n):
            result = max(result, arr[i] * arr[j])
    return result
",Write a function to find the maximum product formed by multiplying numbers of an increasing subsequence of that array.,"def max_product(arr, n ): 
	mpis =[0] * (n) 
	for i in range(n): 
		mpis[i] = arr[i] 
	for i in range(1, n): 
		for j in range(i): 
			if (arr[i] > arr[j] and
					mpis[i] < (mpis[j] * arr[i])): 
						mpis[i] = mpis[j] * arr[i] 
	return max(mpis)","['assert max_product([3, 100, 4, 5, 150, 6], 6) == 45000 ', 'assert max_product([4, 42, 55, 68, 80], 5) == 50265600', 'assert max_product([10, 22, 9, 33, 21, 50, 41, 60], 8) == 21780000 ']","Python Function - Write a function to find the maximum product formed by multiplying numbers of an increasing subsequence of that array.
def max_product(arr, n ):
    result = 0
    for i in range(n):
        for j in range(i+1, n):
            result = max(result, arr[i] * arr[j])
    return result
",33.800325870513916
458,"
def max_profit(price, k):
    result = 0
    for i in range(len(price) - 1):
        for j in range(i + 1, len(price)):
            if price[j] - price[i] > result:
                result = price[j] - price[i]
    return result
",Write a function to find the maximum profit earned from a maximum of k stock transactions,"def max_profit(price, k):
    n = len(price)
    final_profit = [[None for x in range(n)] for y in range(k + 1)]
    for i in range(k + 1):
        for j in range(n):
            if i == 0 or j == 0:
                final_profit[i][j] = 0
            else:
                max_so_far = 0
                for x in range(j):
                    curr_price = price[j] - price[x] + final_profit[i-1][x]
                    if max_so_far < curr_price:
                        max_so_far = curr_price
                final_profit[i][j] = max(final_profit[i][j-1], max_so_far)
    return final_profit[k][n-1]","['assert max_profit([1, 5, 2, 3, 7, 6, 4, 5], 3) == 10', 'assert max_profit([2, 4, 7, 5, 4, 3, 5], 2) == 7', 'assert max_profit([10, 6, 8, 4, 2], 2) == 2']","Python Function - Write a function to find the maximum profit earned from a maximum of k stock transactions
def max_profit(price, k):
    result = 0
    for i in range(len(price) - 1):
        for j in range(i + 1, len(price)):
            if price[j] - price[i] > result:
                result = price[j] - price[i]
    return result
",47.040757179260254
459,"
def add_pairwise(test_tup):
    result = []
    for i in range(len(test_tup)):
        for j in range(i+1, len(test_tup)):
            result.append(test_tup[i] + test_tup[j])
    return result
",Write a function to find the pairwise addition of the elements of the given tuples.,"def add_pairwise(test_tup):
  res = tuple(i + j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ","['assert add_pairwise((1, 5, 7, 8, 10)) == (6, 12, 15, 18)', 'assert add_pairwise((2, 6, 8, 9, 11)) == (8, 14, 17, 20)', 'assert add_pairwise((3, 7, 9, 10, 12)) == (10, 16, 19, 22)']","Python Function - Write a function to find the pairwise addition of the elements of the given tuples.
def add_pairwise(test_tup):
    result = []
    for i in range(len(test_tup)):
        for j in range(i+1, len(test_tup)):
            result.append(test_tup[i] + test_tup[j])
    return result
",42.13519239425659
460,"
def find_remainder(arr, lens, n):
    result = 0
    for i in range(lens):
        result = (result + arr[i]) % n
    return result
",Write a python function to find remainder of array multiplication divided by n.,"def find_remainder(arr, lens, n): 
    mul = 1
    for i in range(lens):  
        mul = (mul * (arr[i] % n)) % n 
    return mul % n ","['assert find_remainder([ 100, 10, 5, 25, 35, 14 ],6,11) ==9', 'assert find_remainder([1,1,1],3,1) == 0', 'assert find_remainder([1,2,1],3,2) == 0']","Python Function - Write a python function to find remainder of array multiplication divided by n.
def find_remainder(arr, lens, n):
    result = 0
    for i in range(lens):
        result = (result + arr[i]) % n
    return result
",23.126048803329468
461,"
def check_Consecutive(l):
    result = False
    for i in range(len(l)-1):
        if l[i+1] - l[i] == 1:
            result = True
            break
    return result
",Write a python function to check whether the given list contains consecutive numbers or not.,"def check_Consecutive(l): 
    return sorted(l) == list(range(min(l),max(l)+1)) ","['assert check_Consecutive([1,2,3,4,5]) == True', 'assert check_Consecutive([1,2,3,5,6]) == False', 'assert check_Consecutive([1,2,1]) == False']","Python Function - Write a python function to check whether the given list contains consecutive numbers or not.
def check_Consecutive(l):
    result = False
    for i in range(len(l)-1):
        if l[i+1] - l[i] == 1:
            result = True
            break
    return result
",32.780372619628906
