,only_gen_code,question,ref_code,test_asserts,gen_code,time
484,"
import re
def remove_lowercase(str1):
    result = re.sub(r'[a-z]+', '', str1)
    return result
",Write a function to remove lowercase substrings from a given string by using regex.,"import re
def remove_lowercase(str1):
  remove_lower = lambda text: re.sub('[a-z]', '', text)
  result =  remove_lower(str1)
  return (result)","[""assert remove_lowercase('KDeoALOklOOHserfLoAJSIskdsf') == 'KDALOOOHLAJSI'"", ""assert remove_lowercase('ProducTnamEstreAmIngMediAplAYer') == 'PTEAIMAAY'"", ""assert remove_lowercase('maNufacTuredbYSheZenTechNolOGIes') == 'NTYSZTNOGI'""]","Python Function - Write a function to remove lowercase substrings from a given string by using regex.
import re
def remove_lowercase(str1):
    result = re.sub(r'[a-z]+', '', str1)
    return result
",9.556631088256836
485,"
import heapq as hq
def heap_queue_smallest(nums,n):
    result = []
    for i in range(n):
        hq.heappush(result,nums[i])
    for i in range(n-1):
        hq.heappop(result)
    return result
",Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.,"import heapq as hq
def heap_queue_smallest(nums,n):
  smallest_nums = hq.nsmallest(n, nums)
  return smallest_nums","['assert heap_queue_smallest( [25, 35, 22, 85, 14, 65, 75, 25, 58],3)==[14, 22, 25] ', 'assert heap_queue_smallest( [25, 35, 22, 85, 14, 65, 75, 25, 58],2)==[14, 22]', 'assert heap_queue_smallest( [25, 35, 22, 85, 14, 65, 75, 22, 58],5)==[14, 22, 22, 25, 35]']","Python Function - Write a function to find the smallest integers from a given list of numbers using heap queue algorithm.
import heapq as hq
def heap_queue_smallest(nums,n):
    result = []
    for i in range(n):
        hq.heappush(result,nums[i])
    for i in range(n-1):
        hq.heappop(result)
    return result
",23.179368495941162
486,"
import math
def surfacearea_cone(r,h):
    result = (math.pi * r * r) + (math.pi * r * h)
    return result
",Write a function to find the surface area of a cone.,"import math
def surfacearea_cone(r,h):
  l = math.sqrt(r * r + h * h)
  SA = math.pi * r * (r + l)
  return SA","['assert surfacearea_cone(5,12)==282.7433388230814', 'assert surfacearea_cone(10,15)==880.5179353159282', 'assert surfacearea_cone(19,17)==2655.923961165254']","Python Function - Write a function to find the surface area of a cone.
import math
def surfacearea_cone(r,h):
    result = (math.pi * r * r) + (math.pi * r * h)
    return result
",10.443957567214966
487,"
def gcd(x, y):
    if x == 0:
        return y
    result = gcd(y % x, x)
    return result
",Write a python function to find gcd of two positive integers.,"def gcd(x, y):
    gcd = 1
    if x % y == 0:
        return y
    for k in range(int(y / 2), 0, -1):
        if x % k == 0 and y % k == 0:
            gcd = k
            break  
    return gcd","['assert gcd(12, 17) == 1', 'assert gcd(4,6) == 2', 'assert gcd(2,9) == 1']","Python Function - Write a python function to find gcd of two positive integers.
def gcd(x, y):
    if x == 0:
        return y
    result = gcd(y % x, x)
    return result
",10.787998914718628
488,"
def diameter_circle(r):
    result = 2 * r
    return result


Python Function - Write a function to find the area of a circle.
def area_circle(r):
    result = 3.14 * r * r
    return result
",Write a function to find the diameter of a circle.,"def diameter_circle(r):
  diameter=2*r
  return diameter","['assert diameter_circle(10)==20', 'assert diameter_circle(40)==80', 'assert diameter_circle(15)==30']","Python Function - Write a function to find the diameter of a circle.
def diameter_circle(r):
    result = 2 * r
    return result


Python Function - Write a function to find the area of a circle.
def area_circle(r):
    result = 3.14 * r * r
    return result
",20.027244806289673
489,"
def concatenate_elements(list):
    result = """"
    for i in list:
        result += i
    return result
",Write a function to concatenate all elements of the given list into a string.,"def concatenate_elements(list):
  ans = ' '
  for i in list:
    ans = ans+ ' '+i
  return (ans) ","[""assert concatenate_elements(['hello','there','have','a','rocky','day'] ) == '  hello there have a rocky day'"", ""assert concatenate_elements([ 'Hi', 'there', 'How','are', 'you'] ) == '  Hi there How are you'"", ""assert concatenate_elements([ 'Part', 'of', 'the','journey', 'is', 'end'] ) == '  Part of the journey is end'""]","Python Function - Write a function to concatenate all elements of the given list into a string.
def concatenate_elements(list):
    result = """"
    for i in list:
        result += i
    return result
",8.075268268585205
490,"
def ngcd(x,y):
    result = 1
    while(x!=0 and y!=0):
        if(x>y):
            x = x%y
        else:
            y = y%x
    if(x==0):
        result = y
    else:
        result = x
    return result
",Write a python function to find common divisor between two numbers in a given pair.,"def ngcd(x,y):
    i=1
    while(i<=x and i<=y):
        if(x%i==0 and y%i == 0):
            gcd=i;
        i+=1
    return gcd;
def num_comm_div(x,y):
  n = ngcd(x,y)
  result = 0
  z = int(n**0.5)
  i = 1
  while(i <= z):
    if(n % i == 0):
      result += 2 
      if(i == n/i):
        result-=1
    i+=1
  return result","['assert num_comm_div(2,4) == 2', 'assert num_comm_div(2,8) == 2', 'assert num_comm_div(12,24) == 6']","Python Function - Write a python function to find common divisor between two numbers in a given pair.
def ngcd(x,y):
    result = 1
    while(x!=0 and y!=0):
        if(x>y):
            x = x%y
        else:
            y = y%x
    if(x==0):
        result = y
    else:
        result = x
    return result
",25.660694122314453
491,"
def find(n,m):
    result = n%m
    return result
",Write a python function to find remainder of two numbers.,"def find(n,m):
  r = n%m
  return (r)","['assert find(3,3) == 0', 'assert find(10,3) == 1', 'assert find(16,5) == 1']","Python Function - Write a python function to find remainder of two numbers.
def find(n,m):
    result = n%m
    return result
",4.27290678024292
492,"
def add_consecutive_nums(nums):
    result = 0
    for i in range(len(nums)):
        result += nums[i] + nums[i+1]
    return result
",Write a function to add consecutive numbers of a given list.,"def add_consecutive_nums(nums):
    result = [b+a for a, b in zip(nums[:-1], nums[1:])]
    return result","['assert add_consecutive_nums([1, 1, 3, 4, 4, 5, 6, 7])==[2, 4, 7, 8, 9, 11, 13]', 'assert add_consecutive_nums([4, 5, 8, 9, 6, 10])==[9, 13, 17, 15, 16]', 'assert add_consecutive_nums([1, 2, 3, 4, 5, 6, 7, 8, 9, 10])==[3, 5, 7, 9, 11, 13, 15, 17, 19]']","Python Function - Write a function to add consecutive numbers of a given list.
def add_consecutive_nums(nums):
    result = 0
    for i in range(len(nums)):
        result += nums[i] + nums[i+1]
    return result
",14.565311908721924
493,"
def sum_Of_Series(n):
    result = 0
    for i in range(1, n+1):
        result += i**3
    return result
",Write a python function to find the cube sum of first n natural numbers.,"def sum_Of_Series(n): 
    sum = 0
    for i in range(1,n + 1): 
        sum += i * i*i       
    return sum","['assert sum_Of_Series(5) == 225', 'assert sum_Of_Series(2) == 9', 'assert sum_Of_Series(3) == 36']","Python Function - Write a python function to find the cube sum of first n natural numbers.
def sum_Of_Series(n):
    result = 0
    for i in range(1, n+1):
        result += i**3
    return result
",11.356250762939453
494,"
def re_order(A):
    result = []
    for i in range(len(A)):
        if A[i] != 0:
            result.append(A[i])
    for i in range(len(A)):
        if A[i] == 0:
            result.append(A[i])
    return result
",Write a function to move all zeroes to the end of the given array.,"def re_order(A):
    k = 0
    for i in A:
        if i:
            A[k] = i
            k = k + 1
    for i in range(k, len(A)):
        A[i] = 0
    return A","['assert re_order([6, 0, 8, 2, 3, 0, 4, 0, 1]) == [6, 8, 2, 3, 4, 1, 0, 0, 0]', 'assert re_order([4, 0, 2, 7, 0, 9, 0, 12, 0]) == [4, 2, 7, 9, 12, 0, 0, 0, 0]', 'assert re_order([3, 11, 0, 74, 14, 0, 1, 0, 2]) == [3, 11, 74, 14, 1, 2, 0, 0, 0]']","Python Function - Write a function to move all zeroes to the end of the given array.
def re_order(A):
    result = []
    for i in range(len(A)):
        if A[i] != 0:
            result.append(A[i])
    for i in range(len(A)):
        if A[i] == 0:
            result.append(A[i])
    return result
",26.708370208740234
495,"
def permutation_coefficient(n, k):
    result = 1
    for i in range(k):
        result *= (n - i)
    result /= factorial(k)
    return result
","Write a function to calculate the permutation coefficient of given p(n, k).","def permutation_coefficient(n, k): 
	P = [[0 for i in range(k + 1)] 
			for j in range(n + 1)] 
	for i in range(n + 1): 
		for j in range(min(i, k) + 1): 
			if (j == 0): 
				P[i][j] = 1
			else: 
				P[i][j] = P[i - 1][j] + ( 
						j * P[i - 1][j - 1]) 
			if (j < k): 
				P[i][j + 1] = 0
	return P[n][k] ","['assert permutation_coefficient(10, 2) == 90', 'assert permutation_coefficient(10, 3) == 720', 'assert permutation_coefficient(10, 1) == 10']","Python Function - Write a function to calculate the permutation coefficient of given p(n, k).
def permutation_coefficient(n, k):
    result = 1
    for i in range(k):
        result *= (n - i)
    result /= factorial(k)
    return result
",14.555879831314087
496,"
def remove_words(list1, removewords):
    result = []
    for word in list1:
        if word not in removewords:
            result.append(word)
    return result
",Write a function to remove specific words from a given list.,"def remove_words(list1, removewords):
    for word in list(list1):
        if word in removewords:
            list1.remove(word)
    return list1  ","[""assert remove_words(['red', 'green', 'blue', 'white', 'black', 'orange'],['white', 'orange'])==['red', 'green', 'blue', 'black']"", ""assert remove_words(['red', 'green', 'blue', 'white', 'black', 'orange'],['black', 'orange'])==['red', 'green', 'blue', 'white']"", ""assert remove_words(['red', 'green', 'blue', 'white', 'black', 'orange'],['blue', 'white'])==['red', 'green', 'black', 'orange']""]","Python Function - Write a function to remove specific words from a given list.
def remove_words(list1, removewords):
    result = []
    for word in list1:
        if word not in removewords:
            result.append(word)
    return result
",12.669352054595947
497,"
def same_order(l1, l2):
    result = True
    for i in range(len(l1)):
        if l1[i] != l2[i]:
            result = False
            break
    return result
",Write a function to check if the common elements between two given lists are in the same order or not.,"def same_order(l1, l2):
    common_elements = set(l1) & set(l2)
    l1 = [e for e in l1 if e in common_elements]
    l2 = [e for e in l2 if e in common_elements]
    return l1 == l2","['assert same_order([""red"",""green"",""black"",""orange""],[""red"",""pink"",""green"",""white"",""black""])==True', 'assert same_order([""red"",""pink"",""green"",""white"",""black""],[""white"",""orange"",""pink"",""black""])==False', 'assert same_order([""red"",""green"",""black"",""orange""],[""red"",""pink"",""green"",""white"",""black""])==True']","Python Function - Write a function to check if the common elements between two given lists are in the same order or not.
def same_order(l1, l2):
    result = True
    for i in range(len(l1)):
        if l1[i] != l2[i]:
            result = False
            break
    return result
",16.10537338256836
498,"
def average_Odd(n) :
    result = 0
    for i in range(1, n+1, 2) :
        result += i
    return result
",Write a python function to find the average of odd numbers till a given odd number.,"def average_Odd(n) : 
    if (n%2==0) : 
        return (""Invalid Input"") 
        return -1 
    sm =0
    count =0
    while (n>=1) : 
        count=count+1
        sm = sm + n 
        n = n-2
    return sm//count ","['assert average_Odd(9) == 5', 'assert average_Odd(5) == 3', 'assert average_Odd(11) == 6']","Python Function - Write a python function to find the average of odd numbers till a given odd number.
def average_Odd(n) :
    result = 0
    for i in range(1, n+1, 2) :
        result += i
    return result
",11.950501441955566
499,"
def no_of_subsequences(arr, k):
    result = 0
    for i in range(len(arr)):
        if arr[i] == 0:
            continue
        product = 1
        for j in range(i, len(arr)):
            product *= arr[j]
            if product < k:
                result += 1
            else:
                break
    return result
",Write a function to find the number of subsequences having product smaller than k for the given non negative array.,"def no_of_subsequences(arr, k): 
	n = len(arr) 
	dp = [[0 for i in range(n + 1)] 
			for j in range(k + 1)] 
	for i in range(1, k + 1): 
		for j in range(1, n + 1): 
			dp[i][j] = dp[i][j - 1] 
			if arr[j - 1] <= i and arr[j - 1] > 0: 
				dp[i][j] += dp[i // arr[j - 1]][j - 1] + 1
	return dp[k][n]","['assert no_of_subsequences([1,2,3,4], 10) == 11', 'assert no_of_subsequences([4,8,7,2], 50) == 9', 'assert no_of_subsequences([5,6,7,8], 15) == 4']","Python Function - Write a function to find the number of subsequences having product smaller than k for the given non negative array.
def no_of_subsequences(arr, k):
    result = 0
    for i in range(len(arr)):
        if arr[i] == 0:
            continue
        product = 1
        for j in range(i, len(arr)):
            product *= arr[j]
            if product < k:
                result += 1
            else:
                break
    return result
",30.69439673423767
